Filename|Predictions
n02111500-Great_Pyrenees\n02111500_1233.jpg|n02111500-Great_Pyrenees
n02111500-Great_Pyrenees\n02111500_124.jpg|n02090622-borzoi
n02111500-Great_Pyrenees\n02111500_1314.jpg|n02096177-cairn
n02111500-Great_Pyrenees\n02111500_1358.jpg|n02085936-Maltese_dog
n02111500-Great_Pyrenees\n02111500_1474.jpg|n02097474-Tibetan_terrier
n02111500-Great_Pyrenees\n02111500_149.jpg|n02104029-kuvasz
n02111500-Great_Pyrenees\n02111500_1557.jpg|n02097474-Tibetan_terrier
n02111500-Great_Pyrenees\n02111500_1576.jpg|n02090622-borzoi
n02111500-Great_Pyrenees\n02111500_1590.jpg|n02098286-West_Highland_white_terrier
n02111500-Great_Pyrenees\n02111500_1603.jpg|n02085936-Maltese_dog
n02111500-Great_Pyrenees\n02111500_1653.jpg|n02086240-Shih-Tzu
n02111500-Great_Pyrenees\n02111500_17.jpg|n02085936-Maltese_dog
n02111500-Great_Pyrenees\n02111500_1718.jpg|n02105505-komondor
n02111500-Great_Pyrenees\n02111500_1743.jpg|n02090622-borzoi
n02111500-Great_Pyrenees\n02111500_1777.jpg|n02111889-Samoyed
n02111500-Great_Pyrenees\n02111500_1787.jpg|n02085936-Maltese_dog
n02111500-Great_Pyrenees\n02111500_1879.jpg|n02095889-Sealyham_terrier
n02111500-Great_Pyrenees\n02111500_1943.jpg|n02111889-Samoyed
n02111500-Great_Pyrenees\n02111500_198.jpg|n02111889-Samoyed
n02111500-Great_Pyrenees\n02111500_2010.jpg|n02115641-dingo
n02111500-Great_Pyrenees\n02111500_2018.jpg|n02095889-Sealyham_terrier
n02111500-Great_Pyrenees\n02111500_205.jpg|n02104029-kuvasz
n02111500-Great_Pyrenees\n02111500_2051.jpg|n02105162-malinois
n02111889-Samoyed\n02111889_1.jpg|n02108551-Tibetan_mastiff
n02111889-Samoyed\n02111889_10059.jpg|n02095889-Sealyham_terrier
n02111889-Samoyed\n02111889_10084.jpg|n02085936-Maltese_dog
n02111889-Samoyed\n02111889_1019.jpg|n02109525-Saint_Bernard
n02111889-Samoyed\n02111889_1020.jpg|n02101556-clumber
n02111889-Samoyed\n02111889_10206.jpg|n02093991-Irish_terrier
n02111889-Samoyed\n02111889_10324.jpg|n02111500-Great_Pyrenees
n02111889-Samoyed\n02111889_10734.jpg|n02098105-soft-coated_wheaten_terrier
n02111889-Samoyed\n02111889_108.jpg|n02109525-Saint_Bernard
n02111889-Samoyed\n02111889_10950.jpg|n02096051-Airedale
n02111889-Samoyed\n02111889_10987.jpg|n02111889-Samoyed
n02111889-Samoyed\n02111889_1145.jpg|n02086910-papillon
n02111889-Samoyed\n02111889_11502.jpg|n02095889-Sealyham_terrier
n02111889-Samoyed\n02111889_11729.jpg|n02098286-West_Highland_white_terrier
n02111889-Samoyed\n02111889_12037.jpg|n02085936-Maltese_dog
n02111889-Samoyed\n02111889_12045.jpg|n02085936-Maltese_dog
n02111889-Samoyed\n02111889_12073.jpg|n02111277-Newfoundland
n02111889-Samoyed\n02111889_12171.jpg|n02105505-komondor
n02111889-Samoyed\n02111889_12529.jpg|n02085936-Maltese_dog
n02111889-Samoyed\n02111889_1255.jpg|n02097130-giant_schnauzer
n02111889-Samoyed\n02111889_1264.jpg|n02105505-komondor
n02111889-Samoyed\n02111889_12771.jpg|n02085936-Maltese_dog
n02111889-Samoyed\n02111889_12811.jpg|n02092339-Weimaraner
n02111889-Samoyed\n02111889_12976.jpg|n02111889-Samoyed
n02111889-Samoyed\n02111889_1314.jpg|n02111889-Samoyed
n02111889-Samoyed\n02111889_13281.jpg|n02110958-pug
n02111889-Samoyed\n02111889_1340.jpg|n02093647-Bedlington_terrier
n02111889-Samoyed\n02111889_13603.jpg|n02098105-soft-coated_wheaten_terrier
n02111889-Samoyed\n02111889_1363.jpg|n02111889-Samoyed
n02111889-Samoyed\n02111889_13657.jpg|n02101556-clumber
n02111889-Samoyed\n02111889_13737.jpg|n02105641-Old_English_sheepdog
n02111889-Samoyed\n02111889_1374.jpg|n02098105-soft-coated_wheaten_terrier
n02112018-Pomeranian\n02112018_10129.jpg|n02113023-Pembroke
n02112018-Pomeranian\n02112018_10158.jpg|n02112137-chow
n02112018-Pomeranian\n02112018_10174.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_10243.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_10309.jpg|n02096051-Airedale
n02112018-Pomeranian\n02112018_1090.jpg|n02112137-chow
n02112018-Pomeranian\n02112018_10937.jpg|n02112137-chow
n02112018-Pomeranian\n02112018_11071.jpg|n02096294-Australian_terrier
n02112018-Pomeranian\n02112018_11105.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_11233.jpg|n02112137-chow
n02112018-Pomeranian\n02112018_1146.jpg|n02094433-Yorkshire_terrier
n02112018-Pomeranian\n02112018_11557.jpg|n02115641-dingo
n02112018-Pomeranian\n02112018_1158.jpg|n02085620-Chihuahua
n02112018-Pomeranian\n02112018_11641.jpg|n02097474-Tibetan_terrier
n02112018-Pomeranian\n02112018_12020.jpg|n02099601-golden_retriever
n02112018-Pomeranian\n02112018_12137.jpg|n02096294-Australian_terrier
n02112018-Pomeranian\n02112018_12405.jpg|n02093991-Irish_terrier
n02112018-Pomeranian\n02112018_12493.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_12513.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_12519.jpg|n02105855-Shetland_sheepdog
n02112018-Pomeranian\n02112018_12586.jpg|n02106030-collie
n02112018-Pomeranian\n02112018_12750.jpg|n02094258-Norwich_terrier
n02112018-Pomeranian\n02112018_12853.jpg|n02088466-bloodhound
n02112018-Pomeranian\n02112018_12953.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_1317.jpg|n02085936-Maltese_dog
n02112018-Pomeranian\n02112018_1325.jpg|n02094114-Norfolk_terrier
n02112018-Pomeranian\n02112018_1339.jpg|n02101556-clumber
n02112018-Pomeranian\n02112018_1348.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_13581.jpg|n02096437-Dandie_Dinmont
n02112018-Pomeranian\n02112018_13600.jpg|n02111500-Great_Pyrenees
n02112018-Pomeranian\n02112018_13636.jpg|n02112018-Pomeranian
n02112018-Pomeranian\n02112018_13691.jpg|n02112137-chow
n02112137-chow\n02112137_1005.jpg|n02096294-Australian_terrier
n02112137-chow\n02112137_10134.jpg|n02096294-Australian_terrier
n02112137-chow\n02112137_1015.jpg|n02093754-Border_terrier
n02112137-chow\n02112137_10176.jpg|n02088094-Afghan_hound
n02112137-chow\n02112137_10430.jpg|n02112137-chow
n02112137-chow\n02112137_10457.jpg|n02101556-clumber
n02112137-chow\n02112137_10605.jpg|n02112137-chow
n02112137-chow\n02112137_10654.jpg|n02093991-Irish_terrier
n02112137-chow\n02112137_10677.jpg|n02112137-chow
n02112137-chow\n02112137_10731.jpg|n02112018-Pomeranian
n02112137-chow\n02112137_10762.jpg|n02093754-Border_terrier
n02112137-chow\n02112137_10792.jpg|n02088466-bloodhound
n02112137-chow\n02112137_10815.jpg|n02093991-Irish_terrier
n02112137-chow\n02112137_112.jpg|n02090379-redbone
n02112137-chow\n02112137_11261.jpg|n02112018-Pomeranian
n02112137-chow\n02112137_11273.jpg|n02111277-Newfoundland
n02112137-chow\n02112137_11472.jpg|n02113023-Pembroke
n02112137-chow\n02112137_11536.jpg|n02112018-Pomeranian
n02112137-chow\n02112137_11549.jpg|n02112137-chow
n02112137-chow\n02112137_11550.jpg|n02097658-silky_terrier
n02112137-chow\n02112137_11732.jpg|n02088466-bloodhound
n02112137-chow\n02112137_11830.jpg|n02102480-Sussex_spaniel
n02112137-chow\n02112137_11858.jpg|n02098286-West_Highland_white_terrier
n02112137-chow\n02112137_11927.jpg|n02096294-Australian_terrier
n02112137-chow\n02112137_11938.jpg|n02102480-Sussex_spaniel
n02112137-chow\n02112137_1251.jpg|n02100877-Irish_setter
n02112137-chow\n02112137_12579.jpg|n02096294-Australian_terrier
n02112137-chow\n02112137_12594.jpg|n02112706-Brabancon_griffon
n02112137-chow\n02112137_126.jpg|n02094258-Norwich_terrier
n02112350-keeshond\n02112350_10023.jpg|n02086240-Shih-Tzu
n02112350-keeshond\n02112350_10079.jpg|n02110063-malamute
n02112350-keeshond\n02112350_10085.jpg|n02112350-keeshond
n02112350-keeshond\n02112350_10100.jpg|n02088094-Afghan_hound
n02112350-keeshond\n02112350_10128.jpg|n02093754-Border_terrier
n02112350-keeshond\n02112350_10177.jpg|n02096177-cairn
n02112350-keeshond\n02112350_10184.jpg|n02096585-Boston_bull
n02112350-keeshond\n02112350_10239.jpg|n02088632-bluetick
n02112350-keeshond\n02112350_10254.jpg|n02095889-Sealyham_terrier
n02112350-keeshond\n02112350_10283.jpg|n02112350-keeshond
n02112350-keeshond\n02112350_10322.jpg|n02097130-giant_schnauzer
n02112350-keeshond\n02112350_10338.jpg|n02110063-malamute
n02112350-keeshond\n02112350_10343.jpg|n02110627-affenpinscher
n02112350-keeshond\n02112350_1050.jpg|n02112350-keeshond
n02112350-keeshond\n02112350_1199.jpg|n02097298-Scotch_terrier
n02112350-keeshond\n02112350_1312.jpg|n02091467-Norwegian_elkhound
n02112350-keeshond\n02112350_1456.jpg|n02112350-keeshond
n02112350-keeshond\n02112350_1572.jpg|n02112350-keeshond
n02112350-keeshond\n02112350_177.jpg|n02090721-Irish_wolfhound
n02112350-keeshond\n02112350_1861.jpg|n02112350-keeshond
n02112350-keeshond\n02112350_1982.jpg|n02105251-briard
n02112350-keeshond\n02112350_212.jpg|n02095889-Sealyham_terrier
n02112350-keeshond\n02112350_2188.jpg|n02112350-keeshond
n02112706-Brabancon_griffon\n02112706_1041.jpg|n02105162-malinois
n02112706-Brabancon_griffon\n02112706_105.jpg|n02112137-chow
n02112706-Brabancon_griffon\n02112706_1057.jpg|n02101006-Gordon_setter
n02112706-Brabancon_griffon\n02112706_106.jpg|n02107908-Appenzeller
n02112706-Brabancon_griffon\n02112706_1065.jpg|n02102480-Sussex_spaniel
n02112706-Brabancon_griffon\n02112706_107.jpg|n02096294-Australian_terrier
n02112706-Brabancon_griffon\n02112706_1072.jpg|n02093754-Border_terrier
n02112706-Brabancon_griffon\n02112706_108.jpg|n02096051-Airedale
n02112706-Brabancon_griffon\n02112706_1080.jpg|n02112706-Brabancon_griffon
n02112706-Brabancon_griffon\n02112706_1087.jpg|n02101006-Gordon_setter
n02112706-Brabancon_griffon\n02112706_1102.jpg|n02110806-basenji
n02112706-Brabancon_griffon\n02112706_1114.jpg|n02093754-Border_terrier
n02112706-Brabancon_griffon\n02112706_1117.jpg|n02097658-silky_terrier
n02112706-Brabancon_griffon\n02112706_1145.jpg|n02094258-Norwich_terrier
n02112706-Brabancon_griffon\n02112706_1165.jpg|n02110627-affenpinscher
n02112706-Brabancon_griffon\n02112706_1172.jpg|n02088466-bloodhound
n02112706-Brabancon_griffon\n02112706_1180.jpg|n02097658-silky_terrier
n02112706-Brabancon_griffon\n02112706_1202.jpg|n02112706-Brabancon_griffon
n02112706-Brabancon_griffon\n02112706_1230.jpg|n02096177-cairn
n02112706-Brabancon_griffon\n02112706_1237.jpg|n02090379-redbone
n02112706-Brabancon_griffon\n02112706_1251.jpg|n02112706-Brabancon_griffon
n02112706-Brabancon_griffon\n02112706_1292.jpg|n02096437-Dandie_Dinmont
n02113023-Pembroke\n02113023_10636.jpg|n02089973-English_foxhound
n02113023-Pembroke\n02113023_10829.jpg|n02086646-Blenheim_spaniel
n02113023-Pembroke\n02113023_11091.jpg|n02113186-Cardigan
n02113023-Pembroke\n02113023_11103.jpg|n02085936-Maltese_dog
n02113023-Pembroke\n02113023_1136.jpg|n02115641-dingo
n02113023-Pembroke\n02113023_11397.jpg|n02115641-dingo
n02113023-Pembroke\n02113023_1144.jpg|n02096051-Airedale
n02113023-Pembroke\n02113023_1151.jpg|n02088364-beagle
n02113023-Pembroke\n02113023_1198.jpg|n02097658-silky_terrier
n02113023-Pembroke\n02113023_12192.jpg|n02094258-Norwich_terrier
n02113023-Pembroke\n02113023_12248.jpg|n02113023-Pembroke
n02113023-Pembroke\n02113023_1257.jpg|n02088238-basset
n02113023-Pembroke\n02113023_1258.jpg|n02112137-chow
n02113023-Pembroke\n02113023_12759.jpg|n02112018-Pomeranian
n02113023-Pembroke\n02113023_12785.jpg|n02110806-basenji
n02113023-Pembroke\n02113023_1307.jpg|n02094258-Norwich_terrier
n02113023-Pembroke\n02113023_13200.jpg|n02086240-Shih-Tzu
n02113023-Pembroke\n02113023_13297.jpg|n02094433-Yorkshire_terrier
n02113023-Pembroke\n02113023_1342.jpg|n02098413-Lhasa
n02113023-Pembroke\n02113023_1354.jpg|n02113023-Pembroke
n02113023-Pembroke\n02113023_1360.jpg|n02091244-Ibizan_hound
n02113023-Pembroke\n02113023_1373.jpg|n02112018-Pomeranian
n02113023-Pembroke\n02113023_1380.jpg|n02094114-Norfolk_terrier
n02113023-Pembroke\n02113023_13896.jpg|n02090721-Irish_wolfhound
n02113023-Pembroke\n02113023_14104.jpg|n02090379-redbone
n02113023-Pembroke\n02113023_14262.jpg|n02112018-Pomeranian
n02113023-Pembroke\n02113023_14398.jpg|n02110806-basenji
n02113186-Cardigan\n02113186_10077.jpg|n02106166-Border_collie
n02113186-Cardigan\n02113186_1016.jpg|n02108089-boxer
n02113186-Cardigan\n02113186_1030.jpg|n02097474-Tibetan_terrier
n02113186-Cardigan\n02113186_10361.jpg|n02090622-borzoi
n02113186-Cardigan\n02113186_10416.jpg|n02099429-curly-coated_retriever
n02113186-Cardigan\n02113186_10431.jpg|n02086240-Shih-Tzu
n02113186-Cardigan\n02113186_10475.jpg|n02112350-keeshond
n02113186-Cardigan\n02113186_10505.jpg|n02115913-dhole
n02113186-Cardigan\n02113186_10519.jpg|n02085620-Chihuahua
n02113186-Cardigan\n02113186_10535.jpg|n02088238-basset
n02113186-Cardigan\n02113186_10816.jpg|n02097474-Tibetan_terrier
n02113186-Cardigan\n02113186_10891.jpg|n02096585-Boston_bull
n02113186-Cardigan\n02113186_10944.jpg|n02088238-basset
n02113186-Cardigan\n02113186_10972.jpg|n02091244-Ibizan_hound
n02113186-Cardigan\n02113186_11014.jpg|n02086646-Blenheim_spaniel
n02113186-Cardigan\n02113186_11017.jpg|n02115641-dingo
n02113186-Cardigan\n02113186_11035.jpg|n02086910-papillon
n02113186-Cardigan\n02113186_11037.jpg|n02111129-Leonberg
n02113186-Cardigan\n02113186_11073.jpg|n02086910-papillon
n02113186-Cardigan\n02113186_1120.jpg|n02110063-malamute
n02113186-Cardigan\n02113186_11220.jpg|n02096585-Boston_bull
n02113186-Cardigan\n02113186_11222.jpg|n02110958-pug
n02113186-Cardigan\n02113186_11334.jpg|n02098105-soft-coated_wheaten_terrier
n02113624-toy_poodle\n02113624_1008.jpg|n02085936-Maltese_dog
n02113624-toy_poodle\n02113624_10203.jpg|n02105505-komondor
n02113624-toy_poodle\n02113624_1023.jpg|n02097298-Scotch_terrier
n02113624-toy_poodle\n02113624_1050.jpg|n02085936-Maltese_dog
n02113624-toy_poodle\n02113624_1063.jpg|n02095314-wire-haired_fox_terrier
n02113624-toy_poodle\n02113624_1077.jpg|n02095889-Sealyham_terrier
n02113624-toy_poodle\n02113624_1178.jpg|n02112018-Pomeranian
n02113624-toy_poodle\n02113624_1220.jpg|n02085936-Maltese_dog
n02113624-toy_poodle\n02113624_1293.jpg|n02098413-Lhasa
n02113624-toy_poodle\n02113624_1302.jpg|n02098105-soft-coated_wheaten_terrier
n02113624-toy_poodle\n02113624_1461.jpg|n02105505-komondor
n02113624-toy_poodle\n02113624_1559.jpg|n02102973-Irish_water_spaniel
n02113624-toy_poodle\n02113624_1576.jpg|n02097130-giant_schnauzer
n02113624-toy_poodle\n02113624_1582.jpg|n02096294-Australian_terrier
n02113624-toy_poodle\n02113624_1596.jpg|n02098105-soft-coated_wheaten_terrier
n02113624-toy_poodle\n02113624_1606.jpg|n02105505-komondor
n02113624-toy_poodle\n02113624_1639.jpg|n02106662-German_shepherd
n02113624-toy_poodle\n02113624_166.jpg|n02097130-giant_schnauzer
n02113624-toy_poodle\n02113624_1756.jpg|n02085936-Maltese_dog
n02113624-toy_poodle\n02113624_1785.jpg|n02102973-Irish_water_spaniel
n02113624-toy_poodle\n02113624_1801.jpg|n02099601-golden_retriever
n02113624-toy_poodle\n02113624_1804.jpg|n02098413-Lhasa
n02113712-miniature_poodle\n02113712_1036.jpg|n02097298-Scotch_terrier
n02113712-miniature_poodle\n02113712_10433.jpg|n02113712-miniature_poodle
n02113712-miniature_poodle\n02113712_10525.jpg|n02095570-Lakeland_terrier
n02113712-miniature_poodle\n02113712_1077.jpg|n02115641-dingo
n02113712-miniature_poodle\n02113712_1088.jpg|n02102973-Irish_water_spaniel
n02113712-miniature_poodle\n02113712_109.jpg|n02113712-miniature_poodle
n02113712-miniature_poodle\n02113712_112.jpg|n02097130-giant_schnauzer
n02113712-miniature_poodle\n02113712_1136.jpg|n02093991-Irish_terrier
n02113712-miniature_poodle\n02113712_1147.jpg|n02097298-Scotch_terrier
n02113712-miniature_poodle\n02113712_1226.jpg|n02085936-Maltese_dog
n02113712-miniature_poodle\n02113712_1252.jpg|n02098413-Lhasa
n02113712-miniature_poodle\n02113712_1272.jpg|n02110627-affenpinscher
n02113712-miniature_poodle\n02113712_1302.jpg|n02100236-German_short-haired_pointer
n02113712-miniature_poodle\n02113712_1310.jpg|n02092002-Scottish_deerhound
n02113712-miniature_poodle\n02113712_1331.jpg|n02085936-Maltese_dog
n02113712-miniature_poodle\n02113712_1395.jpg|n02110806-basenji
n02113712-miniature_poodle\n02113712_142.jpg|n02092339-Weimaraner
n02113712-miniature_poodle\n02113712_1448.jpg|n02093754-Border_terrier
n02113712-miniature_poodle\n02113712_1541.jpg|n02095889-Sealyham_terrier
n02113712-miniature_poodle\n02113712_1546.jpg|n02085936-Maltese_dog
n02113712-miniature_poodle\n02113712_1554.jpg|n02100877-Irish_setter
n02113712-miniature_poodle\n02113712_1558.jpg|n02096177-cairn
n02113712-miniature_poodle\n02113712_1572.jpg|n02085936-Maltese_dog
n02113799-standard_poodle\n02113799_1057.jpg|n02097130-giant_schnauzer
n02113799-standard_poodle\n02113799_1121.jpg|n02090622-borzoi
n02113799-standard_poodle\n02113799_1140.jpg|n02110627-affenpinscher
n02113799-standard_poodle\n02113799_1144.jpg|n02111277-Newfoundland
n02113799-standard_poodle\n02113799_1155.jpg|n02097130-giant_schnauzer
n02113799-standard_poodle\n02113799_1183.jpg|n02097298-Scotch_terrier
n02113799-standard_poodle\n02113799_1207.jpg|n02104029-kuvasz
n02113799-standard_poodle\n02113799_1316.jpg|n02105162-malinois
n02113799-standard_poodle\n02113799_1328.jpg|n02102973-Irish_water_spaniel
n02113799-standard_poodle\n02113799_1344.jpg|n02110958-pug
n02113799-standard_poodle\n02113799_1395.jpg|n02106382-Bouvier_des_Flandres
n02113799-standard_poodle\n02113799_1439.jpg|n02102973-Irish_water_spaniel
n02113799-standard_poodle\n02113799_1444.jpg|n02105505-komondor
n02113799-standard_poodle\n02113799_1474.jpg|n02088632-bluetick
n02113799-standard_poodle\n02113799_1518.jpg|n02096177-cairn
n02113799-standard_poodle\n02113799_153.jpg|n02111277-Newfoundland
n02113799-standard_poodle\n02113799_1532.jpg|n02111277-Newfoundland
n02113799-standard_poodle\n02113799_1536.jpg|n02110627-affenpinscher
n02113799-standard_poodle\n02113799_1537.jpg|n02102973-Irish_water_spaniel
n02113799-standard_poodle\n02113799_1539.jpg|n02098286-West_Highland_white_terrier
n02113799-standard_poodle\n02113799_156.jpg|n02107683-Bernese_mountain_dog
n02113799-standard_poodle\n02113799_1568.jpg|n02105641-Old_English_sheepdog
n02113799-standard_poodle\n02113799_1572.jpg|n02097130-giant_schnauzer
n02113978-Mexican_hairless\n02113978_1006.jpg|n02102973-Irish_water_spaniel
n02113978-Mexican_hairless\n02113978_1030.jpg|n02095570-Lakeland_terrier
n02113978-Mexican_hairless\n02113978_1034.jpg|n02097130-giant_schnauzer
n02113978-Mexican_hairless\n02113978_1069.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_1088.jpg|n02088094-Afghan_hound
n02113978-Mexican_hairless\n02113978_118.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_1189.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_1238.jpg|n02105056-groenendael
n02113978-Mexican_hairless\n02113978_124.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_131.jpg|n02091134-whippet
n02113978-Mexican_hairless\n02113978_1317.jpg|n02090721-Irish_wolfhound
n02113978-Mexican_hairless\n02113978_1323.jpg|n02097298-Scotch_terrier
n02113978-Mexican_hairless\n02113978_1325.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_1349.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_1391.jpg|n02093256-Staffordshire_bullterrier
n02113978-Mexican_hairless\n02113978_143.jpg|n02093256-Staffordshire_bullterrier
n02113978-Mexican_hairless\n02113978_147.jpg|n02093256-Staffordshire_bullterrier
n02113978-Mexican_hairless\n02113978_1478.jpg|n02096051-Airedale
n02113978-Mexican_hairless\n02113978_1480.jpg|n02113023-Pembroke
n02113978-Mexican_hairless\n02113978_1482.jpg|n02113978-Mexican_hairless
n02113978-Mexican_hairless\n02113978_153.jpg|n02097298-Scotch_terrier
n02113978-Mexican_hairless\n02113978_1535.jpg|n02108915-French_bulldog
n02113978-Mexican_hairless\n02113978_1551.jpg|n02088238-basset
n02115641-dingo\n02115641_10021.jpg|n02090721-Irish_wolfhound
n02115641-dingo\n02115641_10261.jpg|n02088094-Afghan_hound
n02115641-dingo\n02115641_10286.jpg|n02115913-dhole
n02115641-dingo\n02115641_10395.jpg|n02115641-dingo
n02115641-dingo\n02115641_10506.jpg|n02100583-vizsla
n02115641-dingo\n02115641_10561.jpg|n02110806-basenji
